DOY CYCLE,FCST AHEAD,FCST TEMP,FCST RH,FCST SKYC,FCST WDIR,FCST WSPD,FCST WGST,FCST PPCT,FCST PRCP,FCST SNOW,WX TEMP,WX RH,WX WSPD,WX WGST,WX WDIR,WX UV,WX PRCP,WX RELP
-0.852864,0,6.667,70.0,29.0,310.0,20.372,42.596,0.0,0.0,0.0,7.009,71.932,4.557,6.757,279.0,0.0,0.0,1005.141
-0.852864,1,5.556,73.0,21.0,310.0,20.372,38.892,0.0,0.0,0.0,6.239,72.729,3.368,5.037,272.0,0.0,0.0,1006.269
-0.852864,2,5.556,73.0,16.0,310.0,20.372,35.188,0.0,0.0,0.0,5.568,72.542,2.909,4.164,259.0,0.0,0.0,1007.221
-0.852864,3,5.0,76.0,12.0,300.0,18.52,31.484,0.0,0.0,0.0,5.238,71.949,2.922,4.304,260.0,0.0,0.0,1008.165
-0.852864,4,3.889,79.0,8.0,300.0,14.816,27.78,0.0,0.0,0.0,4.172,76.288,0.408,0.764,290.0,0.0,0.0,1008.596
-0.852864,5,3.333,82.0,7.0,290.0,14.816,24.076,0.0,0.0,0.0,3.671,78.254,0.614,1.161,279.0,0.0,0.0,1008.654
-0.852864,6,2.778,82.0,4.0,290.0,12.964,24.076,0.0,0.0,0.0,3.42,78.441,0.657,1.161,263.0,0.0,0.0,1008.831
-0.852864,7,2.778,82.0,7.0,290.0,12.964,22.224,0.0,0.0,0.0,1.995,84.407,0.012,0.061,286.0,0.0,0.0,1009.235
-0.852864,8,2.222,85.0,13.0,280.0,12.964,20.372,0.0,0.0,0.0,1.437,87.627,0.049,0.153,290.0,0.0,0.0,1009.583
-0.852864,9,2.222,85.0,13.0,280.0,12.964,20.372,0.0,0.0,0.0,1.816,84.78,0.0,0.0,300.0,0.0,0.0,1010.017
-0.852864,10,2.222,82.0,17.0,270.0,11.112,20.372,0.0,0.0,0.0,2.68,80.644,1.243,1.955,267.0,0.0,0.0,1010.559
-0.852864,11,1.111,89.0,17.0,270.0,11.112,20.372,0.0,0.0,0.0,4.153,73.712,4.162,6.031,268.0,0.0,0.0,1010.822
-0.852864,12,2.222,79.0,12.0,270.0,12.964,22.224,0.0,0.0,0.0,4.363,72.034,2.721,4.232,248.0,0.0,0.0,1011.215
-0.852864,13,4.444,67.0,9.0,270.0,14.816,27.78,0.0,0.0,0.0,3.824,71.831,1.475,2.413,236.0,0.0,0.0,1011.732
-0.852864,14,5.556,60.0,7.0,270.0,18.52,31.484,0.0,0.0,0.0,5.486,60.458,3.299,4.714,220.0,0.847,0.0,1012.09
-0.852864,15,6.667,55.0,14.0,260.0,18.52,33.336,1.0,0.0,0.0,6.798,53.508,3.735,5.141,231.0,1.661,0.0,1012.252
-0.852864,16,7.222,51.0,27.0,260.0,20.372,35.188,2.0,0.0,0.0,7.616,51.644,4.552,6.348,218.0,1.356,0.0,1011.605
-0.852864,17,7.222,51.0,50.0,260.0,20.372,37.04,3.0,0.0,0.0,6.966,54.661,4.541,6.489,208.0,0.475,0.0,1010.924
-0.852864,18,7.222,49.0,46.0,260.0,20.372,38.892,3.0,0.0,0.0,6.671,57.288,3.087,4.421,218.0,0.305,0.0,1010.361
-0.852864,19,6.667,49.0,48.0,270.0,20.372,38.892,3.0,0.0,0.0,6.977,53.085,3.79,5.568,208.0,0.203,0.0,1009.718
-0.852864,20,6.667,45.0,54.0,270.0,20.372,38.892,2.0,0.0,0.0,6.497,54.864,4.699,6.673,240.0,0.0,0.0,1009.815
-0.852864,21,5.0,52.0,41.0,280.0,20.372,37.04,1.0,0.0,0.0,5.56,56.966,5.839,8.379,262.0,0.0,0.0,1010.253
-0.852864,22,3.333,59.0,22.0,280.0,18.52,33.336,2.0,0.0,0.0,4.338,51.542,5.681,8.214,266.0,0.0,0.0,1010.878
-0.852864,23,2.778,59.0,12.0,280.0,16.668,29.632,0.0,0.0,0.0,2.814,51.593,5.212,7.544,257.0,0.0,0.0,1011.739
-0.852864,24,2.222,61.0,4.0,280.0,18.52,31.484,0.0,0.0,0.0,1.94,51.881,4.149,6.47,259.0,0.0,0.0,1012.195
-0.852864,25,1.667,61.0,3.0,280.0,18.52,31.484,0.0,0.0,0.0,1.292,50.407,4.442,6.708,259.0,0.0,0.0,1012.629
-0.852864,26,1.111,61.0,2.0,280.0,18.52,31.484,0.0,0.0,0.0,0.685,50.458,3.056,4.902,264.0,0.0,0.0,1013.111
-0.852864,27,0.0,69.0,1.0,280.0,16.668,29.632,0.0,0.0,0.0,0.007,53.254,2.006,3.096,260.0,0.0,0.0,1013.409
-0.852864,28,-0.556,69.0,1.0,280.0,16.668,29.632,0.0,0.0,0.0,-0.274,56.695,2.647,4.208,259.0,0.0,0.0,1013.639
-0.852864,29,-0.556,66.0,7.0,280.0,14.816,22.224,0.0,0.0,0.0,-1.031,61.119,0.853,1.497,262.0,0.0,0.0,1013.739
-0.852864,30,-0.556,63.0,6.0,280.0,14.816,24.076,0.0,0.0,0.0,-1.137,61.661,0.907,1.466,254.0,0.0,0.0,1013.552
-0.852864,31,-1.111,66.0,6.0,280.0,14.816,25.928,0.0,0.0,0.0,-1.937,65.576,0.365,0.764,261.0,0.0,0.0,1013.669
-0.852864,32,-1.667,69.0,6.0,280.0,14.816,25.928,0.0,0.0,0.0,-1.628,60.864,2.775,4.072,253.0,0.0,0.0,1013.671
-0.852864,33,-2.222,71.0,7.0,280.0,14.816,25.928,0.0,0.0,0.0,-1.554,57.169,2.215,3.456,253.0,0.0,0.0,1013.847
-0.852864,34,-2.222,68.0,7.0,270.0,14.816,25.928,0.0,0.0,0.0,-2.576,61.186,0.012,0.061,245.0,0.0,0.0,1014.181
-0.852864,35,-2.222,63.0,8.0,270.0,14.816,25.928,0.0,0.0,0.0,-2.958,62.203,0.805,1.466,258.0,0.0,0.0,1014.517
-0.852864,36,-1.667,60.0,7.0,270.0,16.668,27.78,0.0,0.0,0.0,-2.419,58.339,1.708,2.566,270.0,0.0,0.0,1014.762
-0.852864,37,-0.556,58.0,7.0,280.0,18.52,29.632,0.0,0.0,0.0,-1.953,55.763,2.445,3.878,250.0,0.0,0.0,1015.438
-0.852864,38,0.556,53.0,7.0,280.0,18.52,31.484,0.0,0.0,0.0,-0.495,49.847,4.796,7.043,255.0,0.746,0.0,1016.1
-0.852864,39,1.667,49.0,9.0,280.0,18.52,33.336,0.0,0.0,0.0,0.665,46.831,5.296,7.61,249.0,1.508,0.0,1016.081
-0.852864,40,2.222,47.0,12.0,280.0,18.52,33.336,0.0,0.0,0.0,1.188,46.305,5.235,7.653,248.0,1.424,0.0,1015.811
-0.852864,41,2.778,46.0,16.0,280.0,18.52,31.484,0.0,0.0,0.0,1.826,45.254,5.449,7.945,241.0,1.458,0.0,1015.201
-0.852864,42,2.778,44.0,19.0,280.0,18.52,31.484,0.0,0.0,0.0,2.282,43.102,5.211,7.579,258.0,0.915,0.0,1014.701
-0.852864,43,2.778,40.0,22.0,270.0,18.52,31.484,0.0,0.0,0.0,2.299,42.051,5.656,8.488,248.0,0.271,0.0,1014.416
-0.852864,44,2.222,42.0,23.0,270.0,18.52,29.632,0.0,0.0,0.0,2.104,42.695,4.485,6.744,257.0,0.0,0.0,1014.477
-0.852864,45,1.667,41.0,22.0,270.0,16.668,27.78,0.0,0.0,0.0,1.621,43.542,5.058,7.323,258.0,0.0,0.0,1015.008
-0.852864,46,1.111,43.0,21.0,270.0,12.964,24.076,0.0,0.0,0.0,0.614,46.22,2.934,4.177,250.0,0.0,0.0,1015.485
-0.852864,47,0.556,49.0,22.0,270.0,11.112,20.372,0.0,0.0,0.0,-0.213,49.085,1.457,2.394,246.0,0.0,0.0,1015.986
-0.853983,0,5.0,71.0,12.0,300.0,14.816,25.928,0.0,0.0,0.0,5.238,71.949,2.922,4.304,260.0,0.0,0.0,1008.165
-0.853983,1,4.444,72.0,8.0,300.0,12.964,22.224,0.0,0.0,0.0,4.172,76.288,0.408,0.764,290.0,0.0,0.0,1008.596
-0.853983,2,3.889,74.0,7.0,290.0,11.112,20.372,0.0,0.0,0.0,3.671,78.254,0.614,1.161,279.0,0.0,0.0,1008.654
-0.853983,3,3.333,77.0,4.0,290.0,11.112,20.372,0.0,0.0,0.0,3.42,78.441,0.657,1.161,263.0,0.0,0.0,1008.831
-0.853983,4,2.778,78.0,7.0,290.0,11.112,20.372,0.0,0.0,0.0,1.995,84.407,0.012,0.061,286.0,0.0,0.0,1009.235
-0.853983,5,2.222,79.0,13.0,280.0,11.112,20.372,0.0,0.0,0.0,1.437,87.627,0.049,0.153,290.0,0.0,0.0,1009.583
-0.853983,6,2.222,78.0,13.0,270.0,11.112,20.372,0.0,0.0,0.0,1.816,84.78,0.0,0.0,300.0,0.0,0.0,1010.017
-0.853983,7,2.222,79.0,17.0,270.0,9.26,18.52,0.0,0.0,0.0,2.68,80.644,1.243,1.955,267.0,0.0,0.0,1010.559
-0.853983,8,1.667,80.0,17.0,260.0,9.26,18.52,0.0,0.0,0.0,4.153,73.712,4.162,6.031,268.0,0.0,0.0,1010.822
-0.853983,9,2.778,75.0,12.0,270.0,11.112,18.52,0.0,0.0,0.0,4.363,72.034,2.721,4.232,248.0,0.0,0.0,1011.215
-0.853983,10,4.444,66.0,9.0,270.0,12.964,22.224,0.0,0.0,0.0,3.824,71.831,1.475,2.413,236.0,0.0,0.0,1011.732
-0.853983,11,5.556,60.0,7.0,270.0,16.668,27.78,0.0,0.0,0.0,5.486,60.458,3.299,4.714,220.0,0.847,0.0,1012.09
-0.853983,12,6.667,55.0,14.0,260.0,16.668,29.632,1.0,0.0,0.0,6.798,53.508,3.735,5.141,231.0,1.661,0.0,1012.252
-0.853983,13,7.222,51.0,27.0,260.0,18.52,31.484,1.0,0.0,0.0,7.616,51.644,4.552,6.348,218.0,1.356,0.0,1011.605
-0.853983,14,7.222,49.0,50.0,260.0,18.52,31.484,3.0,0.0,0.0,6.966,54.661,4.541,6.489,208.0,0.475,0.0,1010.924
