DOY CYCLE,FCST AHEAD,FCST TEMP,FCST RH,FCST SKYC,FCST WDIR,FCST WSPD,FCST WGST,FCST PPCT,FCST PRCP,FCST SNOW,WX TEMP,WX RH,WX WSPD,WX WGST,WX WDIR,WX UV,WX PRCP,WX RELP
-0.286346,0,8.333,86.0,95.0,140.0,9.26,16.668,6.0,0.0,0.0,,,,,,,,
-0.286346,1,9.444,83.0,92.0,140.0,9.26,18.52,2.0,0.0,0.0,,,,,,,,
-0.286346,2,10.556,77.0,88.0,160.0,11.112,20.372,0.0,0.0,0.0,,,,,,,,
-0.286346,3,11.667,74.0,88.0,150.0,11.112,20.372,1.0,0.0,0.0,9.311,84.167,2.265,3.484,146.0,0.967,0.0,1020.05
-0.286346,4,12.778,72.0,87.0,150.0,12.964,22.224,0.0,0.0,0.0,9.697,83.542,1.909,2.994,148.0,1.0,0.0,1019.66
-0.286346,5,13.889,67.0,87.0,160.0,12.964,22.224,0.0,0.0,0.0,10.481,82.492,1.683,2.566,141.0,1.051,0.0,1018.949
-0.286346,6,13.889,69.0,85.0,160.0,12.964,22.224,3.0,0.0,0.0,11.462,80.051,1.609,2.81,141.0,1.0,0.0,1018.103
-0.286346,7,13.889,69.0,84.0,150.0,11.112,20.372,5.0,0.0,0.0,11.431,81.424,1.463,2.139,155.0,0.085,0.0,1017.802
-0.286346,8,12.778,74.0,85.0,130.0,11.112,18.52,6.0,0.0,0.0,11.912,81.017,1.017,1.741,109.0,0.0,0.0,1017.369
-0.286346,9,12.778,74.0,89.0,130.0,11.112,18.52,8.0,0.0,0.0,12.055,81.746,1.073,1.802,116.0,0.0,0.0,1016.859
-0.286346,10,12.222,80.0,91.0,130.0,11.112,18.52,10.0,0.0,0.0,11.794,84.339,1.273,2.199,128.0,0.0,0.0,1017.484
-0.286346,11,11.667,86.0,91.0,130.0,11.112,18.52,13.0,0.0,0.0,11.376,87.814,1.646,2.718,130.0,0.0,0.0,1017.404
-0.286346,12,11.667,86.0,94.0,140.0,11.112,20.372,12.0,0.0,0.0,10.944,90.068,0.889,1.711,113.0,0.0,0.0,1017.891
-0.286346,13,11.667,89.0,92.0,140.0,12.964,22.224,18.0,0.0,0.0,10.411,91.593,1.365,2.199,130.0,0.0,0.0,1017.624
-0.286346,14,11.667,93.0,91.0,150.0,12.964,24.076,22.0,0.0,0.0,10.028,94.475,0.633,1.1,99.0,0.0,0.0,1017.595
-0.286346,15,12.222,90.0,92.0,160.0,14.816,25.928,19.0,0.042,0.0,10.219,95.915,0.359,0.764,99.0,0.0,0.0,1016.773
-0.286346,16,12.222,93.0,92.0,170.0,14.816,25.928,16.0,0.042,0.0,10.243,96.373,0.066,0.244,96.0,0.0,0.0,1016.215
-0.286346,17,13.333,90.0,95.0,170.0,16.668,27.78,16.0,0.042,0.0,10.195,97.0,0.14,0.306,90.0,0.0,0.0,1015.864
-0.286346,18,13.889,90.0,96.0,170.0,20.372,31.484,17.0,0.042,0.0,10.603,97.0,0.139,0.367,73.0,0.0,0.0,1015.347
-0.286346,19,14.444,86.0,96.0,170.0,22.224,37.04,20.0,0.042,0.0,10.689,97.136,0.0,0.0,75.0,0.0,0.0,1014.825
-0.286346,20,14.444,86.0,97.0,170.0,25.928,40.744,30.0,0.042,0.0,10.632,98.0,0.176,0.428,77.0,0.0,0.0,1014.414
-0.286346,21,15.0,87.0,84.0,170.0,25.928,42.596,5.0,0.0,0.0,12.445,98.0,1.152,2.052,114.0,0.0,0.0,1014.61
-0.286346,22,16.111,84.0,82.0,170.0,27.78,44.448,5.0,0.0,0.0,13.309,97.407,0.225,0.55,88.0,0.0,0.0,1014.734
-0.286346,23,16.667,84.0,84.0,170.0,27.78,48.152,5.0,0.0,0.0,14.512,94.102,1.469,2.357,122.0,0.0,0.0,1014.665
-0.286346,24,17.778,78.0,81.0,170.0,29.632,50.004,8.0,0.0,0.0,16.809,86.831,4.582,6.773,151.0,0.0,0.0,1014.08
-0.286346,25,18.333,75.0,82.0,170.0,31.484,53.708,8.0,0.0,0.0,18.069,81.424,6.457,9.495,167.0,0.814,0.0,1013.666
-0.286346,26,18.889,75.0,82.0,170.0,33.336,57.412,8.0,0.0,0.0,18.748,77.559,6.218,9.056,160.0,1.136,0.0,1013.7
-0.286346,27,18.889,75.0,87.0,170.0,35.188,61.116,45.0,0.889,0.0,19.188,75.61,5.351,7.879,161.0,0.966,0.0,1012.779
-0.286346,28,18.889,75.0,88.0,170.0,35.188,61.116,45.0,0.889,0.0,19.826,73.068,5.692,8.769,176.0,0.661,0.0,1011.741
-0.286346,29,18.889,75.0,90.0,170.0,33.336,59.264,45.0,0.889,0.0,20.365,70.627,5.241,7.731,160.0,0.983,0.0,1010.331
-0.286346,30,18.889,75.0,93.0,170.0,33.336,57.412,78.0,0.889,0.0,20.167,71.017,6.26,9.196,155.0,0.508,0.0,1008.936
-0.286346,31,18.333,78.0,95.0,170.0,31.484,57.412,78.0,0.889,0.0,20.222,71.797,8.653,13.014,180.0,0.356,0.0,1008.649
-0.286346,32,17.778,81.0,93.0,170.0,31.484,55.56,78.0,0.889,0.0,19.461,74.881,8.848,12.868,171.0,0.0,0.0,1008.602
-0.286346,33,17.778,84.0,90.0,180.0,31.484,51.856,100.0,3.048,0.0,18.681,78.525,8.373,12.399,170.0,0.0,0.0,1008.599
-0.286346,34,17.222,87.0,92.0,180.0,29.632,44.448,100.0,3.048,0.0,18.09,80.593,6.877,9.611,175.0,0.0,0.0,1008.675
