DOY CYCLE,FCST AHEAD,FCST TEMP,FCST RH,FCST SKYC,FCST WDIR,FCST WSPD,FCST WGST,FCST PPCT,FCST PRCP,FCST SNOW,WX TEMP,WX RH,WX WSPD,WX WGST,WX WDIR,WX UV,WX PRCP,WX RELP
-0.278112,0,11.111,89.0,86.0,150.0,12.964,20.372,12.0,0.0,0.0,10.944,90.068,0.889,1.711,113.0,0.0,0.0,1017.891
-0.278112,1,11.111,93.0,87.0,150.0,12.964,22.224,18.0,0.0,0.0,10.411,91.593,1.365,2.199,130.0,0.0,0.0,1017.624
-0.278112,2,11.667,93.0,89.0,150.0,14.816,24.076,22.0,0.0,0.0,10.028,94.475,0.633,1.1,99.0,0.0,0.0,1017.595
-0.278112,3,11.667,93.0,88.0,160.0,14.816,25.928,19.0,0.0,0.0,10.219,95.915,0.359,0.764,99.0,0.0,0.0,1016.773
-0.278112,4,11.667,96.0,88.0,160.0,16.668,25.928,16.0,0.0,0.0,10.243,96.373,0.066,0.244,96.0,0.0,0.0,1016.215
-0.278112,5,12.222,96.0,89.0,170.0,16.668,27.78,16.0,0.0,0.0,10.195,97.0,0.14,0.306,90.0,0.0,0.0,1015.864
-0.278112,6,13.333,93.0,90.0,160.0,18.52,31.484,17.0,0.0,0.0,10.603,97.0,0.139,0.367,73.0,0.0,0.0,1015.347
-0.278112,7,13.333,93.0,85.0,170.0,20.372,37.04,20.0,0.0,0.0,10.689,97.136,0.0,0.0,75.0,0.0,0.0,1014.825
-0.278112,8,13.889,90.0,88.0,170.0,22.224,40.744,22.0,0.0,0.0,10.632,98.0,0.176,0.428,77.0,0.0,0.0,1014.414
-0.278112,9,14.444,90.0,86.0,170.0,24.076,42.596,3.0,0.0,0.0,12.445,98.0,1.152,2.052,114.0,0.0,0.0,1014.61
-0.278112,10,15.0,90.0,84.0,170.0,25.928,44.448,3.0,0.0,0.0,13.309,97.407,0.225,0.55,88.0,0.0,0.0,1014.734
-0.278112,11,16.111,84.0,88.0,170.0,27.78,48.152,4.0,0.0,0.0,14.512,94.102,1.469,2.357,122.0,0.0,0.0,1014.665
-0.278112,12,16.667,84.0,88.0,170.0,27.78,50.004,6.0,0.0,0.0,16.809,86.831,4.582,6.773,151.0,0.0,0.0,1014.08
-0.278112,13,17.778,78.0,90.0,170.0,31.484,55.56,8.0,0.0,0.0,18.069,81.424,6.457,9.495,167.0,0.814,0.0,1013.666
-0.278112,14,17.778,78.0,90.0,170.0,33.336,61.116,9.0,0.0,0.0,18.748,77.559,6.218,9.056,160.0,1.136,0.0,1013.7
-0.278112,15,18.889,73.0,92.0,170.0,33.336,64.82,25.0,1.185,0.0,19.188,75.61,5.351,7.879,161.0,0.966,0.0,1012.779
-0.278112,16,18.889,73.0,91.0,170.0,33.336,64.82,33.0,1.185,0.0,19.826,73.068,5.692,8.769,176.0,0.661,0.0,1011.741
-0.278112,17,18.333,75.0,92.0,170.0,31.484,62.968,50.0,1.185,0.0,20.365,70.627,5.241,7.731,160.0,0.983,0.0,1010.331
-0.278112,18,18.333,75.0,95.0,180.0,31.484,61.116,72.0,1.185,0.0,20.167,71.017,6.26,9.196,155.0,0.508,0.0,1008.936
-0.278112,19,17.222,84.0,96.0,180.0,31.484,59.264,68.0,1.185,0.0,20.222,71.797,8.653,13.014,180.0,0.356,0.0,1008.649
-0.278112,20,16.667,87.0,95.0,180.0,29.632,59.264,77.0,1.185,0.0,19.461,74.881,8.848,12.868,171.0,0.0,0.0,1008.602
-0.278112,21,16.111,90.0,95.0,180.0,27.78,55.56,100.0,2.836,0.0,18.681,78.525,8.373,12.399,170.0,0.0,0.0,1008.599
-0.278112,22,16.111,90.0,96.0,190.0,25.928,50.004,100.0,2.836,0.0,18.09,80.593,6.877,9.611,175.0,0.0,0.0,1008.675
-0.278112,23,16.111,93.0,96.0,190.0,24.076,44.448,100.0,2.836,0.0,17.563,84.119,6.645,9.83,169.0,0.0,0.0,1008.589
-0.278112,24,16.111,93.0,96.0,190.0,20.372,38.892,92.0,2.836,0.0,17.706,85.22,6.358,8.585,172.0,0.0,0.0,1008.602
-0.278112,25,15.556,93.0,94.0,200.0,18.52,38.892,92.0,2.836,0.0,17.795,86.288,4.411,6.501,175.0,0.0,0.0,1008.664
-0.278112,26,14.444,100.0,92.0,210.0,14.816,40.744,92.0,2.836,0.0,17.4,89.6,2.675,3.855,155.0,0.0,0.0,1008.616
-0.278112,27,13.889,100.0,90.0,220.0,14.816,40.744,80.0,0.423,0.0,,,,,,,,
-0.278112,28,13.889,96.0,92.0,240.0,12.964,35.188,80.0,0.423,0.0,,,,,,,,
-0.278112,29,13.889,96.0,93.0,260.0,11.112,25.928,80.0,0.423,0.0,,,,,,,,
-0.278112,30,13.333,96.0,95.0,280.0,11.112,18.52,64.0,0.423,0.0,,,,,,,,
-0.278112,31,13.333,93.0,93.0,300.0,11.112,16.668,64.0,0.423,0.0,,,,,,,,
-0.278112,32,12.778,90.0,91.0,320.0,11.112,18.52,64.0,0.423,0.0,,,,,,,,
-0.278112,33,12.778,86.0,89.0,320.0,12.964,29.632,58.0,0.254,0.0,,,,,,,,
-0.278112,34,12.778,83.0,87.0,320.0,14.816,29.632,58.0,0.254,0.0,,,,,,,,
-0.278112,35,12.222,83.0,83.0,320.0,14.816,31.484,58.0,0.254,0.0,,,,,,,,
-0.278112,36,12.778,77.0,82.0,330.0,16.668,33.336,34.0,0.254,0.0,,,,,,,,
-0.278112,37,12.778,72.0,78.0,330.0,18.52,35.188,34.0,0.254,0.0,,,,,,,,
-0.278112,38,12.778,69.0,75.0,330.0,20.372,35.188,34.0,0.254,0.0,,,,,,,,
-0.278112,39,12.778,64.0,73.0,330.0,22.224,37.04,25.0,0.127,0.0,,,,,,,,
-0.278112,40,11.667,66.0,73.0,330.0,22.224,37.04,25.0,0.127,0.0,,,,,,,,
-0.278112,41,11.111,63.0,74.0,330.0,22.224,37.04,25.0,0.127,0.0,,,,,,,,
-0.278112,42,10.0,66.0,73.0,330.0,20.372,37.04,24.0,0.127,0.0,,,,,,,,
-0.278112,43,9.444,63.0,67.0,330.0,18.52,35.188,24.0,0.127,0.0,,,,,,,,
-0.278112,44,8.889,60.0,58.0,330.0,16.668,35.188,24.0,0.127,0.0,,,,,,,,
-0.278112,45,8.889,58.0,48.0,340.0,18.52,31.484,3.0,0.0,0.0,,,,,,,,
-0.278112,46,7.778,60.0,36.0,340.0,18.52,31.484,3.0,0.0,0.0,,,,,,,,
-0.278112,47,7.222,58.0,25.0,340.0,18.52,31.484,3.0,0.0,0.0,,,,,,,,
-0.27605,0,11.667,93.0,95.0,150.0,11.112,22.224,1.0,0.0,0.0,10.219,95.915,0.359,0.764,99.0,0.0,0.0,1016.773
-0.27605,1,11.667,96.0,98.0,150.0,11.112,24.076,0.0,0.0,0.0,10.243,96.373,0.066,0.244,96.0,0.0,0.0,1016.215
-0.27605,2,12.222,96.0,98.0,150.0,11.112,24.076,1.0,0.0,0.0,10.195,97.0,0.14,0.306,90.0,0.0,0.0,1015.864
-0.27605,3,13.333,93.0,97.0,150.0,12.964,27.78,3.0,0.0,0.0,10.603,97.0,0.139,0.367,73.0,0.0,0.0,1015.347
-0.27605,4,13.333,93.0,97.0,150.0,14.816,31.484,4.0,0.0,0.0,10.689,97.136,0.0,0.0,75.0,0.0,0.0,1014.825
-0.27605,5,13.889,90.0,98.0,160.0,16.668,33.336,4.0,0.0,0.0,10.632,98.0,0.176,0.428,77.0,0.0,0.0,1014.414
-0.27605,6,14.444,90.0,98.0,160.0,18.52,35.188,0.0,0.0,0.0,12.445,98.0,1.152,2.052,114.0,0.0,0.0,1014.61
-0.27605,7,15.0,90.0,97.0,170.0,24.076,42.596,1.0,0.0,0.0,13.309,97.407,0.225,0.55,88.0,0.0,0.0,1014.734
-0.27605,8,16.111,84.0,98.0,170.0,27.78,44.448,5.0,0.0,0.0,14.512,94.102,1.469,2.357,122.0,0.0,0.0,1014.665
-0.27605,9,16.667,84.0,98.0,180.0,27.78,44.448,10.0,0.0,0.0,16.809,86.831,4.582,6.773,151.0,0.0,0.0,1014.08
-0.27605,10,17.778,78.0,98.0,170.0,29.632,48.152,2.0,0.0,0.0,18.069,81.424,6.457,9.495,167.0,0.814,0.0,1013.666
-0.27605,11,17.778,78.0,99.0,170.0,31.484,50.004,7.0,0.0,0.0,18.748,77.559,6.218,9.056,160.0,1.136,0.0,1013.7
-0.27605,12,18.889,73.0,98.0,170.0,29.632,50.004,46.0,1.185,0.0,19.188,75.61,5.351,7.879,161.0,0.966,0.0,1012.779
-0.27605,13,18.889,73.0,99.0,170.0,29.632,51.856,56.0,1.185,0.0,19.826,73.068,5.692,8.769,176.0,0.661,0.0,1011.741
-0.27605,14,18.333,75.0,99.0,170.0,31.484,51.856,58.0,1.185,0.0,20.365,70.627,5.241,7.731,160.0,0.983,0.0,1010.331
-0.27605,15,18.333,75.0,100.0,170.0,31.484,51.856,74.0,1.185,0.0,20.167,71.017,6.26,9.196,155.0,0.508,0.0,1008.936
-0.27605,16,17.222,84.0,100.0,170.0,29.632,51.856,87.0,1.185,0.0,20.222,71.797,8.653,13.014,180.0,0.356,0.0,1008.649
-0.27605,17,16.667,87.0,100.0,170.0,27.78,50.004,87.0,1.185,0.0,19.461,74.881,8.848,12.868,171.0,0.0,0.0,1008.602
-0.27605,18,16.111,90.0,100.0,170.0,27.78,46.3,99.0,2.836,0.0,18.681,78.525,8.373,12.399,170.0,0.0,0.0,1008.599
-0.27605,19,16.111,90.0,100.0,170.0,29.632,46.3,95.0,2.836,0.0,18.09,80.593,6.877,9.611,175.0,0.0,0.0,1008.675
-0.27605,20,16.111,93.0,100.0,190.0,20.372,37.04,94.0,2.836,0.0,17.563,84.119,6.645,9.83,169.0,0.0,0.0,1008.589
-0.27605,21,16.111,93.0,100.0,190.0,16.668,31.484,96.0,2.836,0.0,17.706,85.22,6.358,8.585,172.0,0.0,0.0,1008.602
-0.27605,22,15.556,93.0,100.0,160.0,12.964,27.78,92.0,2.836,0.0,17.795,86.288,4.411,6.501,175.0,0.0,0.0,1008.664
-0.27605,23,14.444,100.0,99.0,230.0,12.964,24.076,84.0,2.836,0.0,17.4,89.6,2.675,3.855,155.0,0.0,0.0,1008.616
-0.27605,24,13.889,100.0,90.0,220.0,14.816,40.744,80.0,0.423,0.0,,,,,,,,
-0.27605,25,13.889,96.0,92.0,240.0,12.964,35.188,80.0,0.423,0.0,,,,,,,,
-0.27605,26,13.889,96.0,93.0,260.0,11.112,25.928,80.0,0.423,0.0,,,,,,,,
-0.27605,27,13.333,96.0,95.0,280.0,11.112,18.52,64.0,0.423,0.0,,,,,,,,
-0.27605,28,13.333,93.0,93.0,300.0,11.112,16.668,64.0,0.423,0.0,,,,,,,,
-0.27605,29,12.778,90.0,91.0,320.0,11.112,18.52,64.0,0.423,0.0,,,,,,,,
-0.27605,30,12.778,86.0,89.0,320.0,12.964,29.632,58.0,0.254,0.0,,,,,,,,
-0.27605,31,12.778,83.0,87.0,320.0,14.816,29.632,58.0,0.254,0.0,,,,,,,,
-0.27605,32,12.222,83.0,83.0,320.0,14.816,31.484,58.0,0.254,0.0,,,,,,,,
-0.27605,33,12.778,77.0,82.0,330.0,16.668,33.336,34.0,0.254,0.0,,,,,,,,
-0.27605,34,12.778,72.0,78.0,330.0,18.52,35.188,34.0,0.254,0.0,,,,,,,,
-0.27605,35,12.778,69.0,75.0,330.0,20.372,35.188,34.0,0.254,0.0,,,,,,,,
-0.27605,36,12.778,64.0,73.0,330.0,22.224,37.04,25.0,0.127,0.0,,,,,,,,
-0.27605,37,11.667,66.0,73.0,330.0,22.224,37.04,25.0,0.127,0.0,,,,,,,,
-0.27605,38,11.111,63.0,74.0,330.0,22.224,37.04,25.0,0.127,0.0,,,,,,,,
-0.27605,39,10.0,66.0,73.0,330.0,20.372,37.04,24.0,0.127,0.0,,,,,,,,
-0.27605,40,9.444,63.0,67.0,330.0,18.52,35.188,24.0,0.127,0.0,,,,,,,,
-0.27605,41,8.889,60.0,58.0,330.0,16.668,35.188,24.0,0.127,0.0,,,,,,,,
-0.27605,42,8.889,58.0,48.0,340.0,18.52,31.484,3.0,0.0,0.0,,,,,,,,
-0.27605,43,7.778,60.0,36.0,340.0,18.52,31.484,3.0,0.0,0.0,,,,,,,,
-0.27605,44,7.222,58.0,25.0,340.0,18.52,31.484,3.0,0.0,0.0,,,,,,,,
-0.27605,45,6.111,60.0,13.0,340.0,18.52,31.484,0.0,0.0,0.0,,,,,,,,
-0.27605,46,5.556,60.0,12.0,340.0,16.668,27.78,0.0,0.0,0.0,,,,,,,,
-0.27605,47,4.444,64.0,11.0,340.0,16.668,27.78,0.0,0.0,0.0,,,,,,,,
-0.273987,0,12.222,96.0,97.0,160.0,14.816,35.188,0.0,0.0,0.0,10.603,97.0,0.139,0.367,73.0,0.0,0.0,1015.347
-0.273987,1,12.778,93.0,97.0,160.0,16.668,37.04,0.0,0.0,0.0,10.689,97.136,0.0,0.0,75.0,0.0,0.0,1014.825
-0.273987,2,13.333,93.0,98.0,160.0,18.52,40.744,1.0,0.0,0.0,10.632,98.0,0.176,0.428,77.0,0.0,0.0,1014.414
-0.273987,3,13.889,93.0,98.0,170.0,20.372,42.596,1.0,0.0,0.0,12.445,98.0,1.152,2.052,114.0,0.0,0.0,1014.61
-0.273987,4,15.0,90.0,97.0,170.0,24.076,46.3,3.0,0.0,0.0,13.309,97.407,0.225,0.55,88.0,0.0,0.0,1014.734
-0.273987,5,16.111,84.0,98.0,170.0,25.928,50.004,5.0,0.0,0.0,14.512,94.102,1.469,2.357,122.0,0.0,0.0,1014.665
-0.273987,6,17.222,81.0,98.0,170.0,27.78,51.856,8.0,0.0,0.0,16.809,86.831,4.582,6.773,151.0,0.0,0.0,1014.08
-0.273987,7,17.778,78.0,98.0,170.0,29.632,55.56,10.0,0.0,0.0,18.069,81.424,6.457,9.495,167.0,0.814,0.0,1013.666
-0.273987,8,18.333,75.0,99.0,170.0,29.632,55.56,13.0,0.0,0.0,18.748,77.559,6.218,9.056,160.0,1.136,0.0,1013.7
-0.273987,9,18.333,75.0,98.0,170.0,29.632,59.264,15.0,0.974,0.0,19.188,75.61,5.351,7.879,161.0,0.966,0.0,1012.779
-0.273987,10,18.889,75.0,99.0,170.0,29.632,59.264,30.0,0.974,0.0,19.826,73.068,5.692,8.769,176.0,0.661,0.0,1011.741
-0.273987,11,18.889,75.0,99.0,170.0,29.632,59.264,44.0,0.974,0.0,20.365,70.627,5.241,7.731,160.0,0.983,0.0,1010.331
-0.273987,12,18.333,81.0,100.0,170.0,29.632,59.264,59.0,0.974,0.0,20.167,71.017,6.26,9.196,155.0,0.508,0.0,1008.936
-0.273987,13,17.778,84.0,100.0,170.0,29.632,59.264,70.0,0.974,0.0,20.222,71.797,8.653,13.014,180.0,0.356,0.0,1008.649
-0.273987,14,16.667,90.0,100.0,170.0,27.78,55.56,81.0,0.974,0.0,19.461,74.881,8.848,12.868,171.0,0.0,0.0,1008.602
-0.273987,15,16.111,90.0,100.0,170.0,25.928,50.004,92.0,3.217,0.0,18.681,78.525,8.373,12.399,170.0,0.0,0.0,1008.599
-0.273987,16,16.111,90.0,100.0,180.0,24.076,48.152,94.0,3.217,0.0,18.09,80.593,6.877,9.611,175.0,0.0,0.0,1008.675
-0.273987,17,15.556,90.0,100.0,180.0,20.372,44.448,97.0,3.217,0.0,17.563,84.119,6.645,9.83,169.0,0.0,0.0,1008.589
-0.273987,18,15.0,93.0,100.0,190.0,18.52,40.744,100.0,3.217,0.0,17.706,85.22,6.358,8.585,172.0,0.0,0.0,1008.602
-0.273987,19,15.0,90.0,100.0,190.0,16.668,29.632,91.0,3.217,0.0,17.795,86.288,4.411,6.501,175.0,0.0,0.0,1008.664
-0.273987,20,14.444,96.0,99.0,200.0,18.52,25.928,81.0,3.217,0.0,17.4,89.6,2.675,3.855,155.0,0.0,0.0,1008.616
-0.273987,21,13.889,96.0,90.0,200.0,14.816,31.484,72.0,0.55,0.0,,,,,,,,
-0.273987,22,13.889,96.0,90.0,210.0,12.964,27.78,62.0,0.55,0.0,,,,,,,,
-0.273987,23,13.889,93.0,90.0,220.0,7.408,22.224,51.0,0.55,0.0,,,,,,,,
-0.273987,24,13.333,96.0,89.0,270.0,7.408,22.224,41.0,0.55,0.0,,,,,,,,
-0.273987,25,12.778,96.0,89.0,300.0,9.26,18.52,37.0,0.55,0.0,,,,,,,,
-0.273987,26,12.222,96.0,89.0,310.0,11.112,20.372,30.0,0.55,0.0,,,,,,,,
-0.273987,27,12.778,90.0,89.0,320.0,12.964,27.78,27.0,0.042,0.0,,,,,,,,
-0.273987,28,12.778,86.0,85.0,320.0,14.816,31.484,27.0,0.042,0.0,,,,,,,,
-0.273987,29,12.778,83.0,78.0,320.0,16.668,33.336,27.0,0.042,0.0,,,,,,,,
-0.273987,30,13.333,77.0,75.0,330.0,18.52,33.336,28.0,0.042,0.0,,,,,,,,
-0.273987,31,13.333,74.0,76.0,330.0,20.372,35.188,28.0,0.042,0.0,,,,,,,,
-0.273987,32,13.333,69.0,72.0,330.0,20.372,37.04,28.0,0.042,0.0,,,,,,,,
-0.273987,33,12.222,64.0,68.0,330.0,22.224,38.892,15.0,0.0,0.0,,,,,,,,
-0.273987,34,11.667,64.0,67.0,330.0,22.224,38.892,15.0,0.0,0.0,,,,,,,,
-0.273987,35,11.111,63.0,66.0,340.0,22.224,38.892,15.0,0.0,0.0,,,,,,,,
-0.273987,36,10.556,63.0,65.0,340.0,24.076,38.892,14.0,0.0,0.0,,,,,,,,
-0.273987,37,9.444,63.0,58.0,340.0,22.224,38.892,14.0,0.0,0.0,,,,,,,,
-0.273987,38,8.333,63.0,49.0,340.0,22.224,38.892,14.0,0.0,0.0,,,,,,,,
-0.273987,39,8.333,63.0,63.0,330.0,22.224,37.04,7.0,0.0,0.0,,,,,,,,
-0.273987,40,7.222,62.0,57.0,330.0,20.372,37.04,7.0,0.0,0.0,,,,,,,,
-0.273987,41,6.667,62.0,51.0,330.0,20.372,37.04,7.0,0.0,0.0,,,,,,,,
-0.273987,42,5.556,65.0,45.0,330.0,20.372,37.04,0.0,0.0,0.0,,,,,,,,
-0.273987,43,4.444,67.0,41.0,330.0,20.372,35.188,0.0,0.0,0.0,,,,,,,,
-0.273987,44,3.889,67.0,38.0,330.0,20.372,35.188,0.0,0.0,0.0,,,,,,,,
-0.273987,45,3.333,67.0,35.0,330.0,20.372,35.188,0.0,0.0,0.0,,,,,,,,
-0.273987,46,2.778,67.0,34.0,330.0,18.52,33.336,0.0,0.0,0.0,,,,,,,,
-0.273987,47,2.778,64.0,33.0,330.0,18.52,33.336,0.0,0.0,0.0,,,,,,,,
-0.271922,0,13.889,93.0,98.0,170.0,20.372,42.596,1.0,0.0,0.0,12.445,98.0,1.152,2.052,114.0,0.0,0.0,1014.61
-0.271922,1,15.0,90.0,97.0,170.0,24.076,46.3,3.0,0.0,0.0,13.309,97.407,0.225,0.55,88.0,0.0,0.0,1014.734
-0.271922,2,16.111,84.0,98.0,170.0,25.928,50.004,5.0,0.0,0.0,14.512,94.102,1.469,2.357,122.0,0.0,0.0,1014.665
-0.271922,3,17.222,81.0,98.0,170.0,27.78,51.856,8.0,0.0,0.0,16.809,86.831,4.582,6.773,151.0,0.0,0.0,1014.08
-0.271922,4,17.778,78.0,98.0,170.0,29.632,55.56,10.0,0.0,0.0,18.069,81.424,6.457,9.495,167.0,0.814,0.0,1013.666
-0.271922,5,18.333,75.0,99.0,170.0,29.632,55.56,13.0,0.0,0.0,18.748,77.559,6.218,9.056,160.0,1.136,0.0,1013.7
-0.271922,6,18.333,75.0,98.0,170.0,29.632,59.264,15.0,0.974,0.0,19.188,75.61,5.351,7.879,161.0,0.966,0.0,1012.779
-0.271922,7,18.889,75.0,99.0,170.0,29.632,59.264,30.0,0.974,0.0,19.826,73.068,5.692,8.769,176.0,0.661,0.0,1011.741
-0.271922,8,18.889,75.0,99.0,170.0,29.632,59.264,44.0,0.974,0.0,20.365,70.627,5.241,7.731,160.0,0.983,0.0,1010.331
-0.271922,9,18.333,81.0,100.0,170.0,29.632,59.264,59.0,0.974,0.0,20.167,71.017,6.26,9.196,155.0,0.508,0.0,1008.936
-0.271922,10,17.778,84.0,100.0,170.0,29.632,59.264,70.0,0.974,0.0,20.222,71.797,8.653,13.014,180.0,0.356,0.0,1008.649
-0.271922,11,16.667,90.0,100.0,170.0,27.78,55.56,81.0,0.974,0.0,19.461,74.881,8.848,12.868,171.0,0.0,0.0,1008.602
-0.271922,12,16.111,90.0,100.0,170.0,25.928,50.004,92.0,3.217,0.0,18.681,78.525,8.373,12.399,170.0,0.0,0.0,1008.599
-0.271922,13,16.111,90.0,100.0,180.0,24.076,48.152,94.0,3.217,0.0,18.09,80.593,6.877,9.611,175.0,0.0,0.0,1008.675
-0.271922,14,15.556,90.0,100.0,180.0,20.372,44.448,97.0,3.217,0.0,17.563,84.119,6.645,9.83,169.0,0.0,0.0,1008.589
-0.271922,15,15.0,93.0,100.0,190.0,18.52,40.744,100.0,3.217,0.0,17.706,85.22,6.358,8.585,172.0,0.0,0.0,1008.602
-0.271922,16,15.0,90.0,100.0,190.0,16.668,29.632,91.0,3.217,0.0,17.795,86.288,4.411,6.501,175.0,0.0,0.0,1008.664
-0.271922,17,14.444,96.0,99.0,200.0,18.52,25.928,81.0,3.217,0.0,17.4,89.6,2.675,3.855,155.0,0.0,0.0,1008.616
-0.271922,18,13.889,96.0,90.0,200.0,14.816,31.484,72.0,0.55,0.0,,,,,,,,
-0.271922,19,13.889,96.0,90.0,210.0,12.964,27.78,62.0,0.55,0.0,,,,,,,,
-0.271922,20,13.889,93.0,90.0,220.0,7.408,22.224,51.0,0.55,0.0,,,,,,,,
-0.271922,21,13.333,96.0,89.0,270.0,7.408,22.224,41.0,0.55,0.0,,,,,,,,
-0.271922,22,12.778,96.0,89.0,300.0,9.26,18.52,37.0,0.55,0.0,,,,,,,,
-0.271922,23,12.222,96.0,89.0,310.0,11.112,20.372,30.0,0.55,0.0,,,,,,,,
-0.271922,24,12.778,90.0,89.0,320.0,12.964,27.78,27.0,0.042,0.0,,,,,,,,
-0.271922,25,12.778,86.0,85.0,320.0,14.816,31.484,27.0,0.042,0.0,,,,,,,,
-0.271922,26,12.778,83.0,78.0,320.0,16.668,33.336,27.0,0.042,0.0,,,,,,,,
-0.271922,27,13.333,77.0,75.0,330.0,18.52,33.336,28.0,0.042,0.0,,,,,,,,
-0.271922,28,13.333,74.0,76.0,330.0,20.372,35.188,28.0,0.042,0.0,,,,,,,,
-0.271922,29,13.333,69.0,72.0,330.0,20.372,37.04,28.0,0.042,0.0,,,,,,,,
