DOY CYCLE,FCST AHEAD,FCST TEMP,FCST RH,FCST SKYC,FCST WDIR,FCST WSPD,FCST WGST,FCST PPCT,FCST PRCP,FCST SNOW,WX TEMP,WX RH,WX WSPD,WX WGST,WX WDIR,WX UV,WX PRCP,WX RELP
-0.978856,0,-1.667,66.0,65.0,320.0,20.372,33.336,0.0,0.0,0.0,,,,,,,,
-0.978856,1,-1.667,66.0,47.0,310.0,18.52,31.484,0.0,0.0,0.0,,,,,,,,
-0.978856,2,-2.222,68.0,29.0,310.0,14.816,25.928,0.0,0.0,0.0,,,,,,,,
-0.978856,3,-2.222,68.0,24.0,310.0,14.816,25.928,0.0,0.0,0.0,,,,,,,,
-0.978856,4,-2.778,71.0,18.0,300.0,14.816,25.928,0.0,0.0,0.0,,,,,,,,
-0.978856,5,-2.778,71.0,13.0,300.0,12.964,22.224,0.0,0.0,0.0,,,,,,,,
-0.978856,6,-2.778,71.0,10.0,300.0,12.964,22.224,0.0,0.0,0.0,,,,,,,,
-0.978856,7,-3.333,78.0,8.0,300.0,12.964,22.224,0.0,0.0,0.0,,,,,,,,
-0.978856,8,-3.333,78.0,5.0,300.0,11.112,20.372,0.0,0.0,0.0,,,,,,,,
-0.978856,9,-3.333,78.0,5.0,300.0,12.964,22.224,0.0,0.0,0.0,,,,,,,,
-0.978856,10,-3.333,74.0,5.0,300.0,11.112,20.372,0.0,0.0,0.0,,,,,,,,
-0.978856,11,-3.333,74.0,5.0,310.0,12.964,22.224,0.0,0.0,0.0,,,,,,,,
-0.978856,12,-2.222,71.0,9.0,300.0,11.112,20.372,0.0,0.0,0.0,,,,,,,,
-0.978856,13,-1.111,69.0,12.0,300.0,12.964,22.224,0.0,0.0,0.0,,,,,,,,
-0.978856,14,0.0,66.0,16.0,310.0,12.964,24.076,0.0,0.0,0.0,,,,,,,,
-0.978856,15,0.556,66.0,20.0,310.0,12.964,24.076,0.0,0.0,0.0,,,,,,,,
-0.978856,16,1.667,61.0,23.0,300.0,12.964,22.224,0.0,0.0,0.0,,,,,,,,
-0.978856,17,2.778,59.0,26.0,300.0,11.112,20.372,0.0,0.0,0.0,,,,,,,,
-0.978856,18,2.778,59.0,27.0,290.0,9.26,16.668,0.0,0.0,0.0,,,,,,,,
-0.978856,19,3.333,54.0,29.0,280.0,7.408,11.112,0.0,0.0,0.0,,,,,,,,
-0.978856,20,3.333,54.0,30.0,270.0,5.556,9.26,0.0,0.0,0.0,,,,,,,,
-0.978856,21,1.667,61.0,33.0,260.0,5.556,9.26,0.0,0.0,0.0,,,,,,,,
-0.978856,22,0.556,66.0,36.0,250.0,5.556,7.408,0.0,0.0,0.0,,,,,,,,
-0.978856,23,-1.111,75.0,40.0,250.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.978856,24,-1.667,75.0,44.0,250.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.978856,25,-2.222,78.0,48.0,240.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.978856,26,-2.222,78.0,52.0,240.0,3.704,9.26,0.0,0.0,0.0,,,,,,,,
-0.978856,27,-2.778,81.0,51.0,240.0,3.704,11.112,0.0,0.0,0.0,,,,,,,,
-0.978856,28,-3.333,85.0,50.0,230.0,3.704,14.816,0.0,0.0,0.0,,,,,,,,
-0.978856,29,-3.333,85.0,49.0,230.0,3.704,14.816,0.0,0.0,0.0,,,,,,,,
-0.978856,30,-3.889,88.0,46.0,220.0,3.704,14.816,0.0,0.0,0.0,,,,,,,,
-0.978856,31,-3.889,88.0,44.0,220.0,3.704,11.112,0.0,0.0,0.0,,,,,,,,
-0.978856,32,-4.444,92.0,41.0,220.0,3.704,9.26,0.0,0.0,0.0,,,,,,,,
-0.978856,33,-5.0,92.0,38.0,220.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.978856,34,-5.556,96.0,34.0,220.0,3.704,9.26,0.0,0.0,0.0,,,,,,,,
-0.978856,35,-5.0,88.0,31.0,220.0,5.556,11.112,0.0,0.0,0.0,,,,,,,,
-0.978856,36,-4.444,88.0,28.0,230.0,5.556,11.112,0.0,0.0,0.0,,,,,,,,
-0.978856,37,-2.222,81.0,25.0,230.0,5.556,14.816,0.0,0.0,0.0,,,,,,,,
-0.978856,38,-0.556,75.0,22.0,240.0,7.408,16.668,0.0,0.0,0.0,,,,,,,,
-0.978856,39,1.111,69.0,27.0,250.0,9.26,20.372,0.0,0.0,0.0,,,,,,,,
-0.978856,40,2.778,61.0,33.0,260.0,11.112,22.224,0.0,0.0,0.0,,,,,,,,
-0.978856,41,3.889,59.0,38.0,260.0,12.964,24.076,0.0,0.0,0.0,,,,,,,,
