DOY CYCLE,FCST AHEAD,FCST TEMP,FCST RH,FCST SKYC,FCST WDIR,FCST WSPD,FCST WGST,FCST PPCT,FCST PRCP,FCST SNOW,WX TEMP,WX RH,WX WSPD,WX WGST,WX WDIR,WX UV,WX PRCP,WX RELP
-0.909308,0,-1.111,55.0,9.0,290.0,31.484,62.968,1.0,0.0,0.0,-0.761,48.593,8.415,12.458,259.0,0.0,0.0,1011.305
-0.909308,1,-1.111,53.0,7.0,290.0,31.484,61.116,1.0,0.0,0.0,-1.068,47.881,7.932,12.264,255.0,0.0,0.0,1011.716
-0.909308,2,-1.667,58.0,6.0,290.0,29.632,57.412,1.0,0.0,0.0,-1.395,49.915,6.432,9.646,252.0,0.0,0.0,1012.245
-0.909308,3,-1.667,60.0,7.0,290.0,29.632,57.412,1.0,0.0,0.0,-1.751,53.203,6.272,9.379,255.0,0.0,0.0,1012.796
-0.909308,4,-1.667,60.0,13.0,290.0,27.78,53.708,1.0,0.0,0.0,-2.068,56.254,4.297,6.336,254.0,0.0,0.0,1012.838
-0.909308,5,-1.667,63.0,20.0,290.0,25.928,48.152,0.0,0.0,0.0,-2.168,57.847,4.877,7.353,243.0,0.0,0.0,1012.905
-0.909308,6,-2.222,63.0,21.0,290.0,25.928,50.004,0.0,0.0,0.0,-2.247,59.695,3.142,5.0,244.0,0.0,0.0,1013.161
-0.909308,7,-2.222,63.0,26.0,300.0,25.928,50.004,0.0,0.0,0.0,-2.03,60.407,3.203,4.52,248.0,0.0,0.0,1013.661
-0.909308,8,-2.222,60.0,31.0,300.0,25.928,51.856,0.0,0.0,0.0,-1.705,59.508,3.44,5.146,249.0,0.0,0.0,1014.508
-0.909308,9,-2.778,63.0,31.0,300.0,25.928,48.152,0.0,0.0,0.0,-1.276,58.441,3.949,6.111,252.0,0.0,0.0,1015.042
-0.909308,10,-2.778,63.0,24.0,300.0,25.928,46.3,0.0,0.0,0.0,-1.215,58.542,4.204,5.909,250.0,0.0,0.0,1015.62
-0.909308,11,-2.778,57.0,18.0,300.0,25.928,44.448,0.0,0.0,0.0,-1.206,57.492,3.674,5.591,268.0,0.0,0.0,1016.35
-0.909308,12,-2.222,55.0,12.0,310.0,24.076,42.596,0.0,0.0,0.0,-1.451,55.966,3.503,5.043,277.0,0.0,0.0,1017.026
-0.909308,13,-1.667,53.0,12.0,310.0,24.076,42.596,0.0,0.0,0.0,-1.541,53.339,2.891,4.293,282.0,0.0,0.0,1017.964
-0.909308,14,-0.556,47.0,13.0,310.0,24.076,42.596,0.0,0.0,0.0,-0.477,45.78,4.443,7.092,288.0,0.559,0.0,1018.523
-0.909308,15,0.0,45.0,11.0,310.0,24.076,42.596,0.0,0.0,0.0,0.241,41.695,6.822,9.923,269.0,1.305,0.0,1018.969
-0.909308,16,0.556,43.0,9.0,310.0,24.076,40.744,0.0,0.0,0.0,0.632,40.424,5.401,7.965,281.0,1.186,0.0,1018.911
-0.909308,17,1.111,41.0,11.0,310.0,22.224,38.892,0.0,0.0,0.0,1.122,37.729,5.992,9.123,280.0,1.475,0.0,1018.405
-0.909308,18,1.111,41.0,11.0,310.0,22.224,38.892,1.0,0.0,0.0,1.427,35.949,6.121,9.471,270.0,0.864,0.0,1018.137
-0.909308,19,1.111,39.0,14.0,310.0,22.224,37.04,1.0,0.0,0.0,1.757,34.322,4.954,7.488,288.0,0.136,0.0,1017.951
-0.909308,20,1.111,39.0,27.0,300.0,20.372,33.336,1.0,0.0,0.0,1.379,35.492,6.406,10.057,259.0,0.0,0.0,1018.296
-0.909308,21,0.0,43.0,34.0,290.0,18.52,29.632,1.0,0.0,0.0,0.963,37.475,4.008,5.909,277.0,0.0,0.0,1018.656
-0.909308,22,-1.111,51.0,44.0,280.0,14.816,24.076,0.0,0.0,0.0,-0.012,41.983,2.788,4.213,269.0,0.0,0.0,1018.773
-0.909308,23,-1.667,53.0,55.0,270.0,12.964,22.224,0.0,0.0,0.0,-0.893,45.898,0.591,0.947,268.0,0.0,0.0,1019.582
-0.909308,24,-1.667,58.0,53.0,270.0,12.964,22.224,0.0,0.0,0.0,-2.002,51.695,0.043,0.122,283.0,0.0,0.0,1019.772
-0.909308,25,-2.222,63.0,45.0,260.0,14.816,24.076,0.0,0.0,0.0,-1.78,56.458,0.23,0.642,226.0,0.0,0.0,1019.998
-0.909308,26,-2.222,63.0,36.0,260.0,14.816,24.076,0.0,0.0,0.0,-1.672,59.831,0.536,0.917,197.0,0.0,0.0,1019.732
-0.909308,27,-2.222,63.0,29.0,260.0,14.816,24.076,0.0,0.0,0.0,-1.434,57.169,1.285,2.077,227.0,0.0,0.0,1019.646
-0.909308,28,-2.778,63.0,26.0,260.0,14.816,24.076,0.0,0.0,0.0,-1.831,55.983,1.413,2.108,222.0,0.0,0.0,1019.848
-0.909308,29,-2.778,63.0,27.0,260.0,14.816,24.076,0.0,0.0,0.0,-2.17,56.735,1.501,2.332,261.0,0.0,0.0,1020.044
-0.909308,30,-2.778,63.0,28.0,260.0,16.668,25.928,0.0,0.0,0.0,,,,,,,,
