DOY CYCLE,FCST AHEAD,FCST TEMP,FCST RH,FCST SKYC,FCST WDIR,FCST WSPD,FCST WGST,FCST PPCT,FCST PRCP,FCST SNOW,WX TEMP,WX RH,WX WSPD,WX WGST,WX WDIR,WX UV,WX PRCP,WX RELP
-1.0,0,8.333,65.0,9.0,260.0,11.112,16.668,0.0,0.0,0.0,10.422,50.288,2.164,3.146,250.0,0.0,0.0,1009.615
-1.0,1,7.778,68.0,6.0,260.0,9.26,14.816,0.0,0.0,0.0,9.063,54.356,0.292,0.58,265.0,0.0,0.0,1010.47
-1.0,2,7.222,70.0,5.0,260.0,9.26,12.964,0.0,0.0,0.0,6.114,68.017,0.0,0.0,289.0,0.0,0.0,1011.064
-1.0,3,6.111,73.0,7.0,250.0,7.408,11.112,0.0,0.0,0.0,4.638,76.305,0.0,0.0,289.0,0.0,0.0,1011.67
-1.0,4,5.556,76.0,9.0,250.0,7.408,9.26,0.0,0.0,0.0,4.349,75.949,0.043,0.122,325.0,0.0,0.0,1012.238
-1.0,5,5.0,76.0,14.0,250.0,5.556,9.26,0.0,0.0,0.0,4.525,73.729,0.231,0.489,26.0,0.0,0.0,1012.156
-1.0,6,4.444,82.0,16.0,240.0,5.556,7.408,0.0,0.0,0.0,2.619,82.61,0.0,0.0,33.0,0.0,0.0,1012.061
-1.0,7,3.889,82.0,22.0,250.0,3.704,5.556,0.0,0.0,0.0,1.575,87.271,0.0,0.0,33.0,0.0,0.0,1012.722
-1.0,8,3.333,85.0,28.0,250.0,3.704,5.556,0.0,0.0,0.0,1.238,87.831,0.0,0.0,33.0,0.0,0.0,1013.265
-1.0,9,2.778,85.0,30.0,250.0,3.704,3.704,0.0,0.0,0.0,0.651,89.966,0.0,0.0,33.0,0.0,0.0,1013.296
-1.0,10,2.778,85.0,39.0,260.0,1.852,3.704,0.0,0.0,0.0,0.51,90.305,0.0,0.0,33.0,0.0,0.0,1013.287
-1.0,11,2.222,85.0,49.0,320.0,1.852,3.704,0.0,0.0,0.0,0.203,91.492,0.0,0.0,33.0,0.0,0.0,1013.44
-1.0,12,2.778,89.0,57.0,50.0,3.704,5.556,0.0,0.0,0.0,-0.083,91.847,0.0,0.0,33.0,0.0,0.0,1013.485
-1.0,13,4.444,82.0,59.0,80.0,5.556,9.26,0.0,0.0,0.0,0.371,91.407,0.0,0.0,33.0,0.0,0.0,1013.483
