DOY CYCLE,FCST AHEAD,FCST TEMP,FCST RH,FCST SKYC,FCST WDIR,FCST WSPD,FCST WGST,FCST PPCT,FCST PRCP,FCST SNOW,WX TEMP,WX RH,WX WSPD,WX WGST,WX WDIR,WX UV,WX PRCP,WX RELP
-0.999169,0,7.778,86.0,100.0,200.0,5.556,12.964,68.0,0.762,0.0,,,,,,,,
-0.999169,1,7.778,86.0,100.0,210.0,5.556,12.964,58.0,0.762,0.0,7.136,98.0,0.0,0.0,122.0,0.07,0.781,1025.612
-0.999169,2,8.333,86.0,100.0,200.0,5.556,14.816,48.0,0.296,0.0,7.504,97.864,0.061,0.214,124.0,0.0,0.65,1024.629
-0.999169,3,9.444,80.0,100.0,200.0,5.556,12.964,50.0,0.296,0.0,7.798,97.085,0.128,0.275,99.0,0.0,0.814,1024.005
-0.999169,4,9.444,83.0,100.0,210.0,5.556,12.964,52.0,0.296,0.0,7.879,97.0,0.091,0.183,92.0,0.0,0.253,1023.787
-0.999169,5,9.444,86.0,100.0,190.0,5.556,11.112,53.0,0.296,0.0,7.991,97.305,0.152,0.397,110.0,0.0,0.539,1023.585
-0.999169,6,9.444,86.0,100.0,180.0,3.704,7.408,58.0,0.296,0.0,8.183,97.949,0.255,0.58,136.0,0.0,0.986,1023.504
-0.999169,7,9.444,86.0,100.0,190.0,3.704,7.408,63.0,0.296,0.0,8.327,98.0,0.091,0.214,135.0,0.0,1.292,1023.461
-0.999169,8,9.444,86.0,100.0,200.0,3.704,7.408,67.0,0.381,0.0,8.536,98.0,0.012,0.061,129.0,0.0,0.202,1023.656
-0.999169,9,10.0,83.0,100.0,190.0,3.704,7.408,67.0,0.381,0.0,8.69,98.0,0.0,0.0,123.0,0.0,0.753,1023.75
-0.999169,10,7.778,96.0,100.0,200.0,3.704,7.408,67.0,0.381,0.0,8.804,98.0,0.055,0.122,124.0,0.0,0.203,1023.675
-0.999169,11,8.333,96.0,100.0,200.0,3.704,9.26,66.0,0.381,0.0,9.136,98.254,0.006,0.031,125.0,0.0,0.061,1023.544
-0.999169,12,8.333,96.0,100.0,180.0,3.704,9.26,61.0,0.381,0.0,9.476,98.712,0.0,0.0,125.0,0.0,0.0,1023.609
-0.999169,13,8.333,100.0,100.0,160.0,3.704,9.26,73.0,0.381,0.0,9.468,98.915,0.0,0.0,125.0,0.0,0.508,1023.577
-0.999169,14,8.333,100.0,100.0,190.0,3.704,9.26,70.0,0.339,0.0,9.462,99.0,0.0,0.0,125.0,0.0,0.061,1023.144
-0.999169,15,8.333,100.0,99.0,180.0,3.704,9.26,71.0,0.339,0.0,9.134,99.0,0.0,0.0,125.0,0.0,0.275,1022.571
-0.999169,16,8.889,100.0,99.0,170.0,5.556,11.112,73.0,0.339,0.0,8.964,99.0,0.0,0.0,125.0,0.0,0.0,1022.56
-0.999169,17,9.444,96.0,98.0,170.0,5.556,11.112,50.0,0.339,0.0,9.043,99.0,0.0,0.0,125.0,0.0,1.819,1022.427
-0.999169,18,10.0,96.0,98.0,160.0,5.556,12.964,43.0,0.339,0.0,9.162,99.0,0.0,0.0,125.0,0.0,1.453,1021.773
-0.999169,19,10.556,93.0,97.0,150.0,7.408,14.816,35.0,0.339,0.0,9.455,99.0,0.0,0.0,125.0,0.0,1.779,1021.21
-0.999169,20,11.111,93.0,99.0,150.0,11.112,18.52,55.0,0.042,0.0,9.368,99.0,0.006,0.031,124.0,0.0,0.356,1020.675
-0.999169,21,11.667,96.0,98.0,160.0,11.112,22.224,55.0,0.042,0.0,9.385,99.0,0.024,0.061,123.0,0.0,0.223,1020.407
-0.999169,22,12.222,96.0,97.0,160.0,12.964,25.928,55.0,0.042,0.0,9.538,99.0,0.0,0.0,123.0,0.0,0.0,1020.193
-0.999169,23,13.333,93.0,88.0,170.0,14.816,29.632,55.0,0.042,0.0,10.865,99.0,0.036,0.122,123.0,0.339,0.0,1019.946
-0.999169,24,14.444,90.0,82.0,170.0,16.668,33.336,55.0,0.042,0.0,12.661,99.0,0.42,0.764,118.0,0.322,0.0,1019.846
-0.999169,25,15.556,87.0,80.0,170.0,16.668,35.188,55.0,0.042,0.0,15.373,88.864,3.63,5.658,161.0,1.153,0.0,1018.53
-0.999169,26,16.111,84.0,78.0,170.0,18.52,37.04,59.0,0.085,0.0,16.748,79.322,4.224,6.065,168.0,1.0,0.0,1016.88
-0.999169,27,16.111,84.0,78.0,170.0,20.372,38.892,59.0,0.085,0.0,17.058,76.661,4.32,6.085,162.0,1.0,0.0,1015.477
-0.999169,28,15.556,84.0,79.0,160.0,20.372,40.744,59.0,0.085,0.0,17.909,73.102,3.893,5.652,159.0,1.034,0.0,1014.261
-0.999169,29,15.556,84.0,79.0,160.0,22.224,42.596,59.0,0.085,0.0,17.849,71.136,3.838,5.922,159.0,0.153,0.0,1013.368
-0.999169,30,15.0,83.0,82.0,160.0,22.224,40.744,59.0,0.085,0.0,16.953,73.559,3.094,4.579,145.0,0.0,0.0,1012.76
-0.999169,31,15.0,83.0,84.0,160.0,22.224,38.892,59.0,0.085,0.0,16.246,75.797,2.795,4.227,148.0,0.0,0.0,1012.058
-0.999169,32,14.444,83.0,87.0,160.0,22.224,38.892,99.0,1.355,0.0,15.735,77.746,3.069,4.903,148.0,0.0,0.0,1011.029
-0.999169,33,14.444,86.0,89.0,160.0,22.224,40.744,99.0,1.355,0.0,15.727,78.915,3.625,5.456,150.0,0.0,0.0,1010.055
