DOY CYCLE,FCST AHEAD,FCST TEMP,FCST RH,FCST SKYC,FCST WDIR,FCST WSPD,FCST WGST,FCST PPCT,FCST PRCP,FCST SNOW,WX TEMP,WX RH,WX WSPD,WX WGST,WX WDIR,WX UV,WX PRCP,WX RELP
-0.978856,0,10.0,72.0,97.0,280.0,9.26,18.52,88.0,0.677,0.0,8.656,91.203,0.475,0.794,346.0,0.0,0.366,1015.567
-0.978856,1,9.444,76.0,97.0,290.0,11.112,20.372,91.0,0.677,0.0,8.162,93.508,0.17,0.306,74.0,0.0,0.202,1015.214
-0.978856,2,8.889,80.0,97.0,290.0,12.964,22.224,75.0,0.677,0.0,8.083,95.305,0.438,0.886,327.0,0.0,1.362,1015.287
-0.978856,3,8.333,79.0,97.0,300.0,12.964,24.076,65.0,0.677,0.0,7.83,95.271,2.262,3.456,297.0,0.0,1.352,1015.944
-0.978856,4,7.778,79.0,97.0,300.0,14.816,25.928,58.0,0.677,0.0,7.155,94.068,2.397,3.524,278.0,0.0,1.047,1016.295
-0.978856,5,7.222,82.0,97.0,300.0,16.668,33.336,29.0,0.0,0.0,6.744,92.746,3.3,4.714,282.0,0.0,0.559,1016.896
-0.978856,6,6.111,82.0,87.0,310.0,16.668,37.04,20.0,0.0,0.0,6.237,90.712,2.995,4.659,289.0,0.0,0.0,1017.427
-0.978856,7,5.556,82.0,76.0,310.0,16.668,37.04,14.0,0.0,0.0,5.765,86.78,4.015,6.14,279.0,0.0,0.202,1018.61
-0.978856,8,5.0,82.0,66.0,310.0,16.668,35.188,6.0,0.0,0.0,5.509,79.661,5.65,8.416,293.0,0.0,0.0,1019.798
-0.978856,9,4.444,82.0,49.0,310.0,16.668,29.632,5.0,0.0,0.0,5.28,77.898,3.685,5.774,308.0,0.0,0.0,1021.072
-0.978856,10,3.333,82.0,32.0,320.0,14.816,25.928,5.0,0.0,0.0,4.557,78.424,2.299,3.59,310.0,0.0,0.0,1021.865
-0.978856,11,2.222,85.0,15.0,320.0,14.816,22.224,0.0,0.0,0.0,3.788,78.983,1.048,1.808,305.0,0.0,0.0,1023.072
-0.978856,12,2.778,82.0,17.0,320.0,14.816,22.224,0.0,0.0,0.0,2.929,82.525,0.189,0.458,288.0,0.0,0.0,1023.886
-0.978856,13,3.889,73.0,19.0,320.0,14.816,24.076,0.0,0.0,0.0,3.022,83.305,0.195,0.367,294.0,0.0,0.0,1024.449
-0.978856,14,5.0,67.0,21.0,330.0,14.816,24.076,0.0,0.0,0.0,4.873,74.593,1.592,2.418,287.0,0.373,0.0,1024.972
-0.978856,15,6.111,60.0,23.0,330.0,14.816,25.928,0.0,0.0,0.0,6.155,62.39,2.22,3.628,332.0,1.0,0.0,1025.876
-0.978856,16,6.111,60.0,25.0,340.0,14.816,25.928,0.0,0.0,0.0,6.593,54.322,3.05,4.988,334.0,0.847,0.0,1025.814
-0.978856,17,6.111,57.0,27.0,340.0,14.816,25.928,0.0,0.0,0.0,6.718,52.644,4.331,6.201,294.0,1.407,0.0,1025.158
-0.978856,18,6.111,57.0,28.0,340.0,14.816,24.076,0.0,0.0,0.0,7.026,51.288,3.404,5.262,347.0,1.085,0.0,1024.691
-0.978856,19,6.111,57.0,29.0,350.0,12.964,22.224,0.0,0.0,0.0,7.107,52.593,2.135,3.304,350.0,0.746,0.0,1024.613
-0.978856,20,6.111,57.0,29.0,0.0,12.964,18.52,0.0,0.0,0.0,6.006,55.017,1.285,2.321,4.0,0.0,0.0,1025.108
-0.978856,21,5.0,59.0,30.0,0.0,11.112,16.668,0.0,0.0,0.0,5.178,57.475,0.864,1.802,26.0,0.0,0.0,1025.609
