DOY CYCLE,FCST AHEAD,FCST TEMP,FCST RH,FCST SKYC,FCST WDIR,FCST WSPD,FCST WGST,FCST PPCT,FCST PRCP,FCST SNOW,WX TEMP,WX RH,WX WSPD,WX WGST,WX WDIR,WX UV,WX PRCP,WX RELP
-0.967028,0,2.222,84.0,100.0,70.0,9.26,16.668,44.0,0.635,0.0,3.122,70.881,0.03,0.061,67.0,0.0,0.0,1037.841
-0.967028,1,2.222,89.0,100.0,80.0,9.26,18.52,60.0,0.635,0.0,3.183,71.915,0.261,0.55,49.0,0.0,0.0,1037.241
-0.967028,2,2.778,89.0,100.0,90.0,9.26,16.668,76.0,0.635,0.0,3.032,77.864,0.359,0.794,80.0,0.0,0.031,1035.981
-0.967028,3,2.778,92.0,100.0,90.0,9.26,16.668,81.0,0.635,0.0,2.513,86.864,0.006,0.031,89.0,0.0,1.18,1035.455
-0.967028,4,3.333,92.0,100.0,90.0,7.408,16.668,86.0,0.635,0.0,2.436,92.237,0.097,0.214,79.0,0.0,3.11,1034.978
-0.967028,5,3.333,96.0,100.0,80.0,7.408,16.668,90.0,1.439,0.0,2.782,94.0,0.146,0.214,94.0,0.0,1.413,1034.107
-0.967028,6,3.889,96.0,100.0,80.0,9.26,16.668,91.0,1.439,0.0,3.023,94.983,0.145,0.428,65.0,0.0,1.443,1033.161
-0.967028,7,3.889,96.0,100.0,70.0,9.26,16.668,87.0,1.439,0.0,3.335,95.898,0.268,0.55,86.0,0.0,0.925,1032.364
-0.967028,8,4.444,92.0,100.0,80.0,9.26,18.52,86.0,1.439,0.0,3.714,96.373,0.152,0.306,39.0,0.0,3.069,1032.025
-0.967028,9,4.444,96.0,100.0,80.0,9.26,18.52,83.0,1.439,0.0,4.255,97.0,0.377,0.794,27.0,0.0,4.289,1031.629
-0.967028,10,4.444,100.0,100.0,80.0,9.26,16.668,77.0,1.439,0.0,4.755,97.0,0.372,0.733,29.0,0.0,3.852,1031.066
-0.967028,11,5.0,100.0,100.0,80.0,9.26,18.52,78.0,0.72,0.0,4.854,97.0,1.066,1.985,30.0,0.0,2.104,1031.046
-0.967028,12,5.556,96.0,100.0,80.0,9.26,18.52,73.0,0.72,0.0,4.347,97.0,1.152,1.894,32.0,0.0,2.327,1030.681
-0.967028,13,5.556,100.0,100.0,80.0,9.26,16.668,58.0,0.72,0.0,4.825,97.0,1.139,2.114,30.0,0.0,1.565,1030.003
-0.967028,14,6.111,100.0,100.0,70.0,11.112,16.668,49.0,0.72,0.0,5.654,97.0,0.974,1.87,31.0,0.0,0.751,1029.529
-0.967028,15,6.667,100.0,100.0,100.0,9.26,16.668,42.0,0.72,0.0,6.237,97.0,0.712,1.253,30.0,0.102,0.539,1028.933
-0.967028,16,7.778,96.0,100.0,100.0,9.26,14.816,36.0,0.72,0.0,7.546,97.0,0.468,0.886,37.0,0.712,0.0,1027.924
-0.967028,17,8.333,96.0,100.0,110.0,7.408,12.964,29.0,0.042,0.0,8.542,96.932,0.493,1.069,36.0,0.949,0.336,1026.799
-0.967028,18,8.333,96.0,98.0,110.0,7.408,9.26,28.0,0.042,0.0,9.262,96.051,0.036,0.122,34.0,0.712,0.0,1026.007
-0.967028,19,8.889,93.0,96.0,130.0,7.408,9.26,27.0,0.042,0.0,9.344,95.407,0.298,0.611,83.0,0.0,0.0,1025.237
-0.967028,20,8.889,96.0,94.0,140.0,7.408,9.26,27.0,0.042,0.0,9.045,94.763,0.268,0.489,110.0,0.0,0.0,1025.17
-0.967028,21,8.333,100.0,93.0,150.0,7.408,12.964,41.0,0.042,0.0,8.585,96.102,0.506,0.917,129.0,0.0,0.0,1024.912
-0.967028,22,8.333,96.0,93.0,160.0,9.26,14.816,33.0,0.042,0.0,8.037,96.966,1.591,2.535,158.0,0.0,0.0,1025.096
